country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh
IND,India,MUNDRA TPP,IND0000278,4620,22.823,69.5532,Coal,Oil,,,2010,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,201.826999,28127,30539,28078,20311,22178,,Central Electricity Authority,
IND,India,MUNDRA UMPP,IND0000279,4000,22.8158,69.5281,Coal,Oil,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,212.621005,24501,23679,25303,24599,24752,,Central Electricity Authority,
IND,India,MUNIRABAD,IND0000280,28.3,15.2666,76.3288,Hydro,,,,1963,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,106.664,61.52085,31.33255,51.1231,88.9729,,Central Electricity Authority,
IND,India,MUNOLI DISTILLERY,WRI1019928,11.2,15.8555,75.1002,Biomass,,,,,Shree Sugars ltd,Shree Sugars ltd,http://www.renukasugars.com/,WRI,,,,,,,,,,,
IND,India,MURBAD PLANT,WRI1019972,15,19.261,73.3638,Coal,,,,,Technocraft Technocraft group,Technocraft Technocraft group,http://www.technocraftgroup.com/,WRI,,,969.293005,,,,,,,,
IND,India,MUZAFFARPUR,IND0000281,610,26.1953,85.3017,Coal,Oil,,,2005,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,800.823,766.26,669.939,669.5460182,1610.5612,2707.839,,Central Electricity Authority,
IND,India,MYNTDU,IND0000282,126,25.2354,92.2279,Hydro,,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0,406.9351,442.12825,389.69175,499.95765,361.13525,,Central Electricity Authority,
IND,India,Maloshi Wind Farm,WRI1026077,14.65,17.5727,73.9032,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/A/R/Q/ARQ8TKW54JBLF1U3E6OXVHCDSN9M70/PDD-CEM-0792-27-09.pdf?t=V0d8b2pibmNpfDBisKvrZGRCvGuhGr5W8zZF,WRI,,,1081.840993,,,,,,,,
IND,India,Mandrup - Giriraj Solar Power Plant,WRI1026170,6.6,17.4999,75.781,Solar,,,,,Giriraj Enterprises,Maharashtra State Power Generation Co Ltd (MAHAGENCO),http://www.mahaurja.com/PDF/PG2_GridConnSPPCommissioned.pdf,Industry About,,,0,,,,,,,,
IND,India,Megha Solar Plant,WRI1020245,50,,,Solar,,,,2014,Megha Engineering and Infrastructure,National Renewable Energy Laboratory,http://www.nrel.gov/csp/solarpaces/project_detail.cfm/projectID=264,,,,,,,,,,,,
IND,India,Mirpur Kalan - Alianz Eco Solar Power Plant,WRI1026171,2.1,29.7303,75.3099,Solar,,,,,Alianz Eco Power Private Limited,PEDA,http://www.peda.gov.in/main/SPVPowerProjects.html,Industry About,,,0,,,,,,,,
IND,India,Mirpur Kalan - Nexgen Solux Solar Power Plant,WRI1026172,1,29.7311,75.308,Solar,,,,,Nexgen Solux Private Limited,PEDA,http://www.peda.gov.in/main/SPVPowerProjects.html,Industry About,,,,,,,,,,,
IND,India,Mithapur Solar Power Plant,WRI1026173,17,22.4077,68.9925,Solar,,,,,Tata Power Solar Systems Limited (TPREL),Tata Power Solar,http://www.tatapowersolar.com,Industry About,,,21.372,,,,,,,,
IND,India,Mokal Wind Farm,WRI1026093,31.5,27.1657,70.7455,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/o/t/LOE8KY3952J1UZAFN6CHMPQBVD7RS0.pdf/PDD_RSMML.pdf?t=QUZ8b2pkZzRzfDAgGCgKw2iEeb78bqr1DaV0,WRI,,,166.857,,,,,,,,
IND,India,Mokla Wind farm,WRI1026092,52.5,27.1611,70.681,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/_/r/F932EYQBPVM7IXZ4KWRUG5HT6S0ACL.pdf/7895-PDD-26%20Oct%2012.pdf?t=aEJ8b2picjhvfDAyiJ_x---be015MnlJwvjn,WRI,,,0,,,,,,,,
IND,India,Mulshi Solar Power Plant,WRI1026174,3,18.4921,73.5081,Solar,,,,,Tata Power Solar Systems Limited (TPREL),Tata Power Solar,http://www.tatapowersolar.com,Industry About,,,,,,,,,,,
IND,India,Muradwala Dal Singh Solar Power Plant,WRI1026175,21,29.7303,75.3099,Solar,,,,,Solairedirect Projects India Private Limited,Solairedirect,https://www.solairedirect.com,Industry About,,,,,,,,,,,
IND,India,N.A.P.S,IND0000283,440,28.156,78.4089,Nuclear,,,,1990,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,2539,3080,3036.89,3268.57,2831.84,,Central Electricity Authority,
IND,India,NABI NAGAR TPP,IND0000287,750,24.7754,84.1588,Coal,Oil,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,361.431547,,0.1183,73.131513,916.48,2542.9,,Central Electricity Authority,
IND,India,NAGARJUNA SAGAR,IND0000286,815.6,16.5678,79.3442,Hydro,,,,1982,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0.149,1027.46685,87.70925,185.21925,183.56755,337.1259,,Central Electricity Authority,
IND,India,NAGARJUNA SAGAR   TPD,IND0000521,50,16.626,79.4909,Hydro,,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,7.31325,41.91935,49.6704,,Central Electricity Authority,
IND,India,NAGDA GRASIM,WRI1020006,45.5,23.4469,75.408,Coal,,,,,Grasim Industries ltd,Grasim Industries ltd,http://www.grasim.com/,WRI,,,,,,,,,,,
IND,India,NAGOTHANE COMPLEX,WRI1019973,78.9,18.8829,73.1862,Oil,,,,,Reliance Reliance petrochemicals,Reliance Petrochemicals,http://www.ril.com/OurBusinesses/Petrochemicals.aspx,WRI,,,46.9965,,,,,,,,
IND,India,NAGPUR GMT,WRI1019974,10,21.0582,79.485,Biomass,,,,,Gmt Pvt ltd,Gmt Pvt ltd,http://purtigroup.com/gmt-mining.html,WRI,,,9.062,,,,,,,,
IND,India,NAGPUR MILL,WRI1019975,18.9,20.8062,79.0548,Biomass,,,,,Purti Sugar ltd,Purti Sugar ltd,http://purtigroup.com/,WRI,,,,,,,,,,,
IND,India,NAGPUR SPONGE IRON,WRI1019976,65,20.9276,79.2455,Coal,,,,,Topworth Metals ltd,Topworth Metals ltd,http://www.topworthgroup.com/,WRI,,,15.499,,,,,,,,
IND,India,NAMRUP GT,IND0000288,161.75,27.1858,95.376,Gas,,,,1990,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,11945.257,569.674,487.339,333.18,306.396,298.663,,Central Electricity Authority,
IND,India,NARASINGPUR,WRI1020007,10,22.9649,78.8132,Biomass,,,,,Orient Power ltd,Orient Power ltd,http://www.orientgreenpower.com/,WRI,,,,,,,,,,,
IND,India,NARAYANPUR,IND0000289,11.6,16.2365,76.3369,Hydro,,,,1998,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,NARIMANGLAM,IND0000291,45,9.9533,76.9792,Hydro,,,,1961,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,341.5835,348.7475,196.3135,309.047,375.96075,,Central Electricity Authority,
IND,India,NASIK,IND0000292,630,19.9817,73.8896,Coal,Oil,,,1980,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,1332.356,3730.102,3870.0695,2972.753,2580.145,2057.288,,Central Electricity Authority,
IND,India,NASIK SINNAR,WRI1019977,270,19.8658,74.0835,Coal,,,,,Rattanindia Power ltd,Rattanindia Power ltd,http://www.rattanindia.com/,WRI,,,,,,,,,,,
IND,India,NASIK TPP  PH 1,IND0000293,1350,19.9817,73.8896,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,194.722,0,0,0,0,0,,Central Electricity Authority,
IND,India,NATHPA JHAKRI,IND0000294,1500,31.564,77.98,Hydro,,,,2003,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,220.081,6803.3125,7277.22105,7015.3868,7171.69135,6474.61425,,Central Electricity Authority,
IND,India,NAWAPARA,IND0000522,600,21.92,83.2788,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,649.9857,2495.566,2820.994,,Central Electricity Authority,
IND,India,NEPANAGAR MILL,WRI1020008,12.27,21.4504,76.4014,Coal,,,,,National And paper,National And paper,http://www.epw.in/journal/1962/42/chair-uncategorised/national-newsprint-and-paper-mills-ltd-nepanagar-mp.html,WRI,,,258.801,,,,,,,,
IND,India,NEW UMTRU,IND0000533,40,26.0132,91.8239,Hydro,,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,261.705999,,,,158.7224,179.12985,,Central Electricity Authority,
IND,India,NEYVELI FST EXT,IND0000297,420,11.5887,79.4611,Coal,Oil,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,3107.282,3000.061,3055.305,2972.814,2707.337,,Central Electricity Authority,
IND,India,NEYVELI ST I,IND0000298,600,11.5893,79.4704,Coal,Oil,,,1966,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,9.371,3193.101,2776.947,3256.851,2939.888,2691.114,,Central Electricity Authority,
IND,India,NEYVELI ST II,IND0000299,1470,11.5576,79.4417,Coal,Oil,,,1989,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0.0049,10063.18,9546.648,9987.752,9246.062,9691.939,,Central Electricity Authority,
IND,India,NEYVELI TPS EXP -II,IND0000300,500,11.5534,79.4408,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,7.384,125.38,660.78,1128.294,1687.044,1638.067,,Central Electricity Authority,
IND,India,NEYVELI TPS(Z),IND0000301,250,11.5401,79.4159,Coal,Oil,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0.59103,1680.976,1383.037,1002.666,920.129,1175.805,,Central Electricity Authority,
IND,India,NIGRI,IND0000302,1320,24.15,81.9045,Coal,Oil,,,2014,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0.11682,1643.8983,4998.6783,6794.6076,7269.503,6915.39,,Central Electricity Authority,
IND,India,NIMBAHERA JK CEMENT,WRI1019894,33.2,24.6428,74.6843,Coal,,,,,Jk Cement ltd,Jk Cement ltd,http://www.moneycontrol.com/india/stockpricequote/cement-major/jkcement/JKC03,WRI,,,2.76309,,,,,,,,
IND,India,NIMOO BAZGO,IND0000303,45,34.2154,77.1842,Hydro,,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,75.17225,90.05745,94.73395,98.33585,105.02225,,Central Electricity Authority,
IND,India,NIRGAJANI(Ganga Canal),IND0000304,5,,,Hydro,,,,1937,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,48.941,,,,,,,,
IND,India,NITIN PLANT,WRI1019895,10.5,25.2042,74.6092,Coal,,,,,Nitin Spinners ltd,Nitin Spinners ltd,http://www.nitinspinners.com/,WRI,,,,,,,,,,,
IND,India,NIWARI TPP,IND0000305,45,,,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,14.413,298.28,124.9248,208.7888,77.3344,68.0944,,Central Electricity Authority,
IND,India,NIZAM SAGAR,IND0000306,10,18.2172,77.9576,Hydro,,,,1956,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,1356.259,,,,,,,,
IND,India,NMDC Anehalu Wind Farm,WRI1026349,10.5,14.098,76.3154,Wind,,,,,NMDC,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1323884913.69/view,WRI,,,,,,,,,,,
IND,India,NORTH CHENNAI,IND0000307,630,13.245,80.3257,Coal,Oil,,,1995,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,1617.112,3864.434,4046.394,3365.746,3824.139,3632.76,,Central Electricity Authority,
IND,India,NORTH CHENNAI EXTENSION,IND0000308,1200,13.245,80.3257,Coal,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0.345,5187.0794,6031.9565,5912.396,5447.4697,6284.92,,Central Electricity Authority,
IND,India,NSL Wind Farm,WRI1026676,27.65,,,Wind,,,,,Nuziveedu Seeds limited,CDM,https://cdm.unfccc.int/Projects/DB/DNV-CUK1173772302.89/view,,,,1566.161002,,,,,,,,
IND,India,NURANANG,IND0000309,6,27.5882,91.981,Hydro,,,,1997,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,3.018,,,,,,,,
IND,India,N_SAGAR LBC,IND0000284,60,16.5697,79.3389,Hydro,,,,1992,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,1294.134029,41.85965,0,0,12.736,53.0335,,Central Electricity Authority,
IND,India,N_SAGAR RBC,IND0000285,90,16.5697,79.3389,Hydro,,,,1985,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,238.19999,186.35355,0,4.12925,59.43135,101.04225,,Central Electricity Authority,
IND,India,Nagda Hills Wind Energy project,WRI1026350,6.25,22.8985,76.0718,Wind,,,,,,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1135356510.37/view,WRI,,,0.374,,,,,,,,
IND,India,Nagercoli Wind Farm,WRI1026064,37.6,8.1784,77.6873,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/5/D/0/5D0I7GCWXZ1VFNS6ROQKHTMYL8JA39/Nagercoil%20PDD%20Corrected_c.pdf?t=bkl8b2pkZGlofDAiW_GZYG7HXm3tF_Ie-IsH,WRI,,,,,,,,,,,
IND,India,Naini Solar Power Plant,WRI1026176,5.8,25.3723,81.8717,Solar,,,,,EMC Limited,EMC Limited,http://www.emcpower.com,Industry About,,,,,,,,,,,
IND,India,Nallakonda Wind Farm,WRI1026351,50.4,14.1651,77.5713,Wind,,,,,Tadas Wind Energy,CDM,https://cdm.unfccc.int/Projects/DB/LRQA%20Ltd1355495522.4/view,WRI,,,,,,,,,,,
IND,India,Nargund Wind Farm,WRI1026352,7.2,15.7319,75.3789,Wind,,,,,Bhoruka Power,CDM,https://cdm.unfccc.int/Projects/DB/PJR%20CDM1353582075.03/view,WRI,,,758.693006,,,,,,,,
IND,India,Nokh - GGEL Solar Power Plant,WRI1026177,50,27.6007,72.2242,Solar,,,,,Godawari Green Energy Limited (GGEL),Hira Group,http://hiragroup.com,Industry About,,,1357.874007,,,,,,,,
IND,India,Nokh - Precision Technik Solar Power Plant,WRI1026178,5,27.5728,72.206,Solar,,,,,Precision Technik Private Limited,Precision Technik Private Limited,http://www.rrecl.com/PDF/Details%20of%20Rajasthan.pdf,Industry About,,,,,,,,,,,
IND,India,Nokha Daiya Solar Power Plant,WRI1026179,5,28.1371,72.9661,Solar,,,,,Alex Spectrum Radiations Private Limited,Ministry of New and Renewable Energy,http://mnre.gov.in/file-manager/UserFiles/State%20wise%20commissioning%20status%20of%20grid%20connected%20solar%20power%20projects/Rajasthan.pdf,Industry About,,,0.068,,,,,,,,
IND,India,NuPower Tirunelveli Wind Farm,WRI1026065,150,9.0737,77.4753,Wind,,,,,NuPower,CDM,https://cdm.unfccc.int/filestorage/3/x/NUSA0ZGPJRT6YXIMEVOB74WDHQ5KF8.pdf/Final%20PDD.pdf?t=QzV8b2picHExfDDzqlVY2T6pSjzHeaKJVjyC,WRI,,,,,,,,,,,
IND,India,OBRA,IND0000310,99,24.4375,82.9655,Hydro,,,,1970,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,227.855,159.28955,215.62645,298.4602,229.87485,,Central Electricity Authority,
IND,India,OBRA-A,IND0000311,1094,24.4448,82.9803,Coal,Oil,,,1979,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,10.811,3182.742,3505.611,3359.814,3866.707,3319.054,,Central Electricity Authority,
IND,India,OMKARESHWAR,IND0000312,520,22.2418,76.1619,Hydro,,,,2007,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,146.957,1123.28535,950.23495,1420.5615,441.382,608.9798,,Central Electricity Authority,
IND,India,ONGC Jerat Wind Farm,WRI1026091,102,26.818,71.0643,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/L/M/Z/LMZG56NYST19Q7IHD4EPXJRF2VB03W/PDD.pdf?t=R1p8b2picTYxfDApzXyA-gGP8NbbOgKvi68C,WRI,,,147.319,,,,,,,,
IND,India,ONGC Kutch Wind Farm,WRI1026085,51,23.1689,68.6975,Wind,,,,,,CDM,https://cdm.unfccc.int/filestorage/F/X/W/FXWNHT2DU5RV3BGL7YA8ZKPI46OS9E/2856_PDD_clean.pdf?t=RGp8b2picmp5fDB2P7QGVKqmOvLt7pNBaIqW,WRI,,,381.732,,,,,,,,
IND,India,P.NALLUR CCGT,IND0000313,330.5,11.0749,79.834,Gas,,,,2001,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,205.497,1142.965769,152.252966,195.884661,0,0,,Central Electricity Authority,
IND,India,PAGUTHAN,IND0000314,655,21.78,72.979,Gas,,,,1997,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,34.536,290.59,875.54,273.01,424.73,285,,Central Electricity Authority,
IND,India,PAINAMPURAM,IND0000315,1320,14.3512,80.1431,Coal,Oil,,,2015,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,0,6348.3,8470.57,9271.61,7904.47,,Central Electricity Authority,
IND,India,PAITHON,IND0000316,12,19.4834,75.3696,Hydro,,,,1984,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,PALATANA CCPP,IND0000317,726.6,23.4987,91.4385,Gas,,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,2391.796,3337.293,3993.958,3870.43,4515.9548,,Central Electricity Authority,
IND,India,PALLIVASAL,IND0000318,37.5,10.0314,77.0548,Hydro,,,,1970,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,210.6017,217.59655,165.21975,187.44805,184.32375,,Central Electricity Authority,
IND,India,PAMPORE GT,IND0000319,175,34.004,74.9175,Oil,,,,1992,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,0,0,0,0,0,,Central Electricity Authority,
IND,India,PANCHET,IND0000320,80,23.6815,86.7473,Hydro,,,,1975,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,2797.394011,128.6137,68.62515,132.84245,141.2303,79.39105,,Central Electricity Authority,
IND,India,PANIPAT,IND0000321,920,29.3975,76.8763,Coal,Oil,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,3085.790993,3921.79,1513.72,1978.8,2327.9,3075.09,,Central Electricity Authority,
IND,India,PANNIAR,IND0000323,30,9.9731,77.0281,Hydro,,,,1982,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,58.034,154.1255,173.4285,62.01835,128.82265,114.01705,,Central Electricity Authority,
IND,India,PAPANASAM,IND0000324,32,8.7065,77.3627,Hydro,,,,1946,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,1066.476998,117.63885,115.98715,66.2073,114.7036,120.30545,,Central Electricity Authority,
IND,India,PARAS,IND0000325,500,20.7147,76.7948,Coal,Oil,,,2009,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,2598.618,3175.473,2681.166,2810.625,2354.107,,Central Electricity Authority,
IND,India,PARBATI-III,IND0000326,520,31.7398,77.2576,Hydro,,,,2014,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,657.4761,639.785,679.0676,706.97735,605.2585,,Central Electricity Authority,
IND,India,PARBHANI GANGAKHED,WRI1019954,30,18.9057,76.7282,Biomass,,,,,Gangakhed Energy ltd,Gangakhed Energy ltd,http://www.gangakhedicpp.com/,WRI,,,63.855,,,,,,,,
IND,India,PARE,IND0000540,110,27.2387,93.8107,Hydro,,,,2018,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,345.409673,,Central Electricity Authority,
IND,India,PARICHA,IND0000327,1140,25.5124,78.7588,Coal,Oil,,,2004,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,5673.374,6039.88,5474.15,5795.848,4505.33,,Central Electricity Authority,
IND,India,PARLI,IND0000328,1170,18.8685,76.5254,Coal,Oil,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,4079.525,1144.014052,1420.412,2737.058,2536.15147,,Central Electricity Authority,
IND,India,PARSEN_S VALLE,IND0000329,30,11.3646,76.6045,Hydro,,,,2000,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,3584.948,34.65585,25.50185,23.83025,26.97445,45.7103,,Central Electricity Authority,
IND,India,PATALGANGA,WRI1020017,66,18.8834,73.1814,Gas,,,,,Reliance Ltd ril),Reliance Power Ltd,http://www.ril.com/,WRI,,,,,,,,,,,
IND,India,PATHADI TPS PH -I,IND0000330,600,22.2454,82.7246,Coal,Oil,,,2009,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0,2042.34,2702.5,4076.98,3805.59,3942.92,,Central Electricity Authority,
IND,India,PATHRI,IND0000331,20.4,29.9274,78.0415,Hydro,,,,1955,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,PAWANA,IND0000333,10,18.6814,73.4948,Hydro,,,,1988,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,PEDDAPURAM CCGT(Samalkot),IND0000334,220,17.0853,82.1283,Gas,,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,160.8728,0,0,0,0,,Central Electricity Authority,
IND,India,PENCH,IND0000335,160,21.4813,79.2086,Hydro,,,,1986,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,388.17935,376.61745,358.3393,158.73235,130.95195,,Central Electricity Authority,
IND,India,PENNA AHOBELAM,IND0000336,20,14.6859,77.7147,Hydro,,,,1994,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,PERIYAR,IND0000337,161,9.6266,77.1905,Hydro,,,,1960,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0,524.9222,502.2561,93.44045,285.6645,699.485,,Central Electricity Authority,
IND,India,PIPAVAV CCCP,IND0000338,702.86,20.8986,71.4693,Gas,Oil,,,2013,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0,2.20585,454.954,216.621274,160.5282,475.9,,Central Electricity Authority,
IND,India,POCHAMPAD,IND0000339,36,18.9766,78.2563,Hydro,,,,1987,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,2.85,12.80565,0,74.91355,35.51155,31.5415,,Central Electricity Authority,
IND,India,PONG,IND0000340,396,31.9667,75.9469,Hydro,,,,1979,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,3.297,1320.7232,1726.0862,1363.08035,1632.36715,1504.9972,,Central Electricity Authority,
IND,India,PORINGALKUTTU,IND0000341,32,10.3118,76.617,Hydro,,,,1958,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,150.2649,158.9015,90.6445,116.1563,94.127,,Central Electricity Authority,
IND,India,PORINGALKUTTU L,IND0000342,16,10.3118,76.617,Hydro,,,,1999,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,,,,,,
IND,India,PRAGATI CCCP -III,IND0000343,1371.2,28.7962,77.0706,Gas,,,,2012,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,2156.08,1836.1148,1973.374,2844.5074,3476.1991,,Central Electricity Authority,
IND,India,PRAGATI CCGT,IND0000344,330,28.6146,77.2528,Gas,,,,2002,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,2193.526,1799.976,1497.798,1759.182,1908.437,1479.422,,Central Electricity Authority,
IND,India,PRIYADARSHNI JURALA,IND0000345,234,16.3328,77.7036,Hydro,,,,2009,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,223.52675,30.2679,210.93005,216.313,164.175,,Central Electricity Authority,
IND,India,PRYAGRAJ (BARA) TPP,IND0000346,1980,25.196,81.6594,Coal,Oil,,,2016,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,42.161,,219.5193,4004,5155.986,7200.4,,Central Electricity Authority,
IND,India,PULICHINTALA,IND0000523,120,16.7739,80.0525,Hydro,,,,2017,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,,,,12.935,6.567,17.2135,,Central Electricity Authority,
IND,India,PUNE MILL,WRI1019978,30,18.2417,74.7531,Coal,,,,,Sinarmas Paper ltd,Sinarmas Paper ltd,http://www.sinarmas.com/en/business-units/,WRI,,,0.315,,,,,,,,
IND,India,PURULIA PSS,IND0000347,900,23.1975,86.097,Hydro,,,,2007,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,9.777,1401.80575,1059.2372,1101.43515,1009.29815,1098.45015,,Central Electricity Authority,
IND,India,PYKARA,IND0000348,59.2,11.5336,76.6011,Hydro,,,,1943,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,0.094,38.805,56.60555,12.6763,0.9751,21.93975,,Central Electricity Authority,
IND,India,PYKARA ALIMATE,IND0000349,150,11.5336,76.6011,Hydro,,,,2005,,Central Electricity Authority,http://www.cea.nic.in/,WRI,,2019,23.054,365.19485,279.1572,191.58725,272.73945,505.4202,,Central Electricity Authority,
IND,India,Panandhro Solar Power Plant,WRI1026180,5,23.6788,68.7653,Solar,,,,,Gujarat Mineral Development Corporation Limited (GMDC),Gujarat Mineral Development Corporation Limited (GMDC),http://www.gmdcltd.com,Industry About,,,,,,,,,,,
IND,India,Patan Taluka Wind Farm,WRI1026663,65.6,17.2684,73.8368,Wind,,,,,Tratnagiri Wind Power Projects Private Limited,CDM,https://cdm.unfccc.int/Projects/DB/SIRIM1355276782.28/view,WRI,,,0.011,,,,,,,,
IND,India,Patnaik Hatti Wind Farm,WRI1026750,15,21.1902,74.3795,Wind,,,,,Patnaik Minerals Pvt. Ltd,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1306214743.43/view,WRI,,,,,,,,,,,
IND,India,Patnaik Jamnagar Wind Farm,WRI1026751,35.2,22.0983,70.2729,Wind,,,,,Patnaik Minerals Pvt. Ltd,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1288029478.94/view,WRI,,,-0.29,,,,,,,,
IND,India,Patodi Solar Power Plant,WRI1026181,1,26.0748,72.2677,Solar,,,,,Vivek Pharmachem (India) Limited,Rajasthan Renewable Energy Corporation Limited (RREC),http://energy.rajasthan.gov.in/content/dam/raj/energy/common/Details%20of%20commissioned%20Solar%20Projects%20.pdf,Industry About,,,-0.869,,,,,,,,
IND,India,Phagi Solar Power Plant,WRI1026182,1,26.5653,75.5622,Solar,,,,,Rajasthan Renewable Energy Corporation Limited (RREC),Rajasthan Renewable Energy Corporation Limited (RREC),http://energy.rajasthan.gov.in/content/dam/raj/energy/common/Details%20of%20commissioned%20Solar%20Projects%20.pdf,Industry About,,,,,,,,,,,
IND,India,Pokhran FVE Solar Power Plant,WRI1026183,40,26.8022,72.0078,Solar,,,,,Reliance Power Limited,Reliance Power Ltd,http://www.reliancepower.co.in,Industry About,,,,,,,,,,,
IND,India,Pokhran THE Solar Power Plant,WRI1026184,100,26.7874,72.0099,Solar,,,,,Reliance Power Limited,Reliance Power Ltd,http://www.reliancepower.co.in,Industry About,,,,,,,,,,,
IND,India,Powerica Jangi Vandjiya,WRI1026673,21.8,23.2478,70.5948,Wind,,,,,Powerica Limited,CDM,https://cdm.unfccc.int/Projects/DB/RWTUV1411994965.49/view,WRI,,,,,,,,,,,
