country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh
AUS,Australia,Tamar Valley,AUS0000138,390,-41.1401,146.9036,Gas,,,,,Aurora Energy (Tamar Valley),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1686.372222,871.6247222,17.67194444,780.8641667,793.8358333,846.5272222,,Australia Clean Energy Regulator,
AUS,Australia,Taralga Wind Farm,AUS0000594,107,-34.4314,149.8652,Wind,,,,,State Power Investment Corperation,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tarong,AUS0000171,1400,-26.7824,151.9153,Coal,,,,,Stanwell Corporation Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,623.1661111,575.6097222,632.0111111,780.8641667,793.8358333,846.5272222,,Australia Clean Energy Regulator,
AUS,Australia,Tarong (Oil),AUS0000169,15,-26.7858,151.9172,Oil,,,,2002,Tarong Energy Corporation,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tarong North,AUS0000170,443,-26.7758,151.9146,Coal,,,,2015,Tarong Energy Corporation,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tarraleah,AUS0000119,90,-42.3012,146.4572,Hydro,,,,2018,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,623.1661111,575.6097222,632.0111111,448.3266667,551.0427778,579.0194444,,Australia Clean Energy Regulator,
AUS,Australia,Tatiara Meats,AUS0000377,0.5,-36.3266,140.7368,Oil,,,,2006,Vibe Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tatura Biogas Generation Plant,AUS0000018,1.1,-36.4793,145.235,Waste,,,,1999,Diamond Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tea Tree Gully,AUS0000344,1,-34.8303,138.7129,Waste,,,,1979,EDL LFG SA Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,1.156666667,,,,Australia Clean Energy Regulator,
AUS,Australia,Telfer Gold Mine,AUS0000230,159,-21.7129,122.2091,Gas,,,,2001,Newcrest Mining Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tennant Creek,AUS0000253,16.7,-19.6549,134.1753,Gas,,,,,NT Government,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,31.77527778,32.055,30.32888889,30.66888889,29.4025,29.155,,Australia Clean Energy Regulator,
AUS,Australia,Teralba,AUS0000289,3,-32.9455,151.6119,Gas,,,,,EnviroGen Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Terminal Storage,AUS0000058,2.5,-34.8393,138.7112,Hydro,,,,,Hydro-Electric Corp Tasmania/SA Water,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,The Drop,AUS0000011,3,-35.6043,145.7837,Hydro,,,,,Pacific Hydro Investments Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,7.658888889,6.122777778,7.834722222,3.94,5.364444444,4.303611111,,Australia Clean Energy Regulator,
AUS,Australia,Ti Tree Bioenergy,AUS0000070,3.3,-27.6802,152.6593,Waste,,,,1983,Veolia Environmental Services (Aust) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,2.617777778,2.4425,2.318055556,,Australia Clean Energy Regulator,
AUS,Australia,Timber Creek,AUS0000486,1,-15.6562,130.479,Oil,,,,1978,NT Government,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,2.971944444,2.883333333,2.991944444,,Australia Clean Energy Regulator,
AUS,Australia,Tods Corner,AUS0000118,1.7,-41.9707,146.7938,Hydro,,,,2015,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,8.87,5.758611111,2.523611111,1.264166667,1.763333333,,Australia Clean Energy Regulator,
AUS,Australia,Tomago Aluminium Smelter,AUS0000290,810,-32.8217,151.7178,Gas,,,,1979,Tomago Aluminium,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Toora Wind Farm,AUS0000069,21,-38.6451,146.3441,Wind,,,,1988,RATCH-Australia,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,52.76916667,63.59416667,51.66722222,51.82638889,49.51444444,49.27027778,,Australia Clean Energy Regulator,
AUS,Australia,Torrens Island A,AUS0000240,480,-34.8068,138.5213,Gas,,,,1997,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Torrens Island B,AUS0000241,800,-34.8052,138.5226,Gas,,,,1976,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tower Mine,AUS0000291,41.2,-34.2207,150.7179,Gas,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,209.5208333,245.0622222,202.0352778,235.0302778,269.0902778,187.7083333,,Australia Clean Energy Regulator,
AUS,Australia,Townsville,AUS0000172,220,-19.2011,146.6187,Gas,,,,2000,RATCH Australia,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,605.6180556,271.4708333,80.77194444,174.8080556,524.5472222,243.7161111,,Australia Clean Energy Regulator,
AUS,Australia,Townsville RSL Stadium Solar Array,AUS0000434,0.34,-19.3079,146.8011,Solar,,,,,Townsville RSL Stadium,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Traralgon Network Support Station,AUS0000481,10,-38.1793,146.5654,Waste,,,,,Nova Power,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Trevallyn,AUS0000032,80,-41.4226,147.1119,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,523.4597222,536.1694444,348.9186111,381.2763889,439.575,353.3911111,,Australia Clean Energy Regulator,
AUS,Australia,Tribute,AUS0000128,82.8,-41.8129,145.6538,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,192.9458333,258.6025,219.0155556,182.4977778,245.5591667,248.1063889,,Australia Clean Energy Regulator,
AUS,Australia,Tulla Calder Interchange Solar Array,AUS0000427,0.24,-37.7353,144.8948,Solar,,,,,Tullamarine Calder Alliance,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tully Sugar Mill,AUS0000310,21.4,-17.9373,145.9267,Biomass,,,,,COFCO,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tumut 1 (Upper Tumut),AUS0000292,616,-35.9517,148.3637,Hydro,,,,,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tumut 2 (Upper Tumut),AUS0000293,336,-35.8814,148.3672,Hydro,,,,1984,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tumut 3,AUS0000031,1500,-35.6112,148.2917,Hydro,,,,1957,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Tungatinah,AUS0000117,125,-42.2967,146.4565,Hydro,,,,2003,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,528.8736111,663.4572222,425.2022222,508.8408333,531.8688889,542.8102778,,Australia Clean Energy Regulator,
AUS,Australia,University of New South Wales,AUS0000319,0.8,-33.9167,151.2354,Gas,,,,2006,Cogent Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,2.442222222,2.350555556,2.427777778,2.489166667,2.33,2.342777778,,Australia Clean Energy Regulator,
AUS,Australia,University of Queensland (St Lucia Campus) Solar Array,AUS0000425,1.2,-27.495,153.0101,Solar,,,,2012,University of Queensland,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Upper Lake Margaret,AUS0000133,8.4,-42.0046,145.5437,Hydro,,,,2015,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,37.87,26.4975,47.25861111,42.23083333,48.12861111,45.38611111,,Australia Clean Energy Regulator,
AUS,Australia,Uranquinty,AUS0000294,664,-35.1794,147.2157,Gas,,,,2012,Origin Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,427.1616667,783.0105556,636.3991667,556.1280556,,Australia Clean Energy Regulator,
AUS,Australia,Uterne Solar,AUS0000470,1,-23.7685,133.8682,Solar,,,,,Epuron,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Vales Point B,AUS0000295,1360,-33.1607,151.5431,Coal,,,,1987,Delta Electricity,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,7526.108333,6814.325556,6936.854167,7703.255278,8130.714722,8062.723056,,Australia Clean Energy Regulator,
AUS,Australia,Valley (Peaking Facility),AUS0000098,300,-38.2536,146.5892,Gas,,,,,Snowy Hydro Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,11.84472222,8.896666667,5.198611111,10.67777778,4.109444444,22.88027778,,Australia Clean Energy Regulator,
AUS,Australia,Victoria Sugar Mill,AUS0000175,24,-18.6508,146.2016,Biomass,,,,,Sucrogen Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Visy Paper Gibson Island,AUS0000445,2,-27.4405,153.1158,Biomass,,,,1957,Visy Pulp and Paper,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,314.2147222,341.6486111,295.4391667,306.6638889,,,,Australia Clean Energy Regulator,
AUS,Australia,Visy Pulp and Paper Tumut,AUS0000274,20,-35.2959,148.1371,Biomass,,,,2011,Visy Pulp and Paper,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Wadeye,AUS0000480,6.8,-14.2602,129.5368,Gas,,,,2006,NT Government,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,9.546111111,9.42,9.449166667,,Australia Clean Energy Regulator,
AUS,Australia,Wagerup,AUS0000204,380,-32.916,115.9186,Gas,,,,1993,Alinta Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Wagerup Bauxite Mine and Alumina Refinery,AUS0000203,98,-32.9145,115.917,Gas,,,,2002,Alcoa of Australia Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,254.6825,256.6908333,242.8080556,222.0097222,380.0630556,364.0241667,,Australia Clean Energy Regulator,
AUS,Australia,Walkaway Wind Farm,AUS0000002,90,-28.9229,114.9282,Wind,,,,,Infigen Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Wallerawang C,AUS0000296,500,-33.4028,150.0833,Coal,,,,2016,TRUenergy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Warmun,AUS0000369,1.3,-17.0259,128.2113,Oil,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,2.706666667,2.963333333,2.7525,2.651666667,,Australia Clean Energy Regulator,
AUS,Australia,Warragamba,AUS0000297,50,-33.8832,150.5965,Hydro,,,,1993,Eraring Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Warrego,AUS0000262,19,-19.4434,133.8236,Gas,,,,1996,,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Waterloo Wind Farm,AUS0000050,111,-34.001,138.9109,Wind,,,,,TRUenergy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,314.2147222,341.6486111,295.4391667,306.6638889,309.1969444,397.9941667,,Australia Clean Energy Regulator,
AUS,Australia,Wattle Point Wind Farm,AUS0000004,90.75,-35.1104,137.7058,Wind,,,,1994,ANZ Energy Infrastructure Trust,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,239.105,295.8497222,260.4383333,267.5061111,233.0530556,271.585,,Australia Clean Energy Regulator,
AUS,Australia,Waubra Wind Farm,AUS0000019,192,-37.3575,143.6037,Wind,,,,2011,Acciona Energy Australia,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,668.3266667,696.3836111,683.8341667,653.3719444,612.4169444,643.7980556,,Australia Clean Energy Regulator,
AUS,Australia,Wayatinah,AUS0000116,38.3,-42.4272,146.5347,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,254.6825,256.6908333,242.8080556,222.0097222,232.2377778,336.4427778,,Australia Clean Energy Regulator,
AUS,Australia,Weddell,AUS0000260,86,-12.5771,130.9502,Gas,,,,2015,NT Power and Water,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,325.4352778,345.6830556,437.9311111,430.5580556,380.0630556,364.0241667,,Australia Clean Energy Regulator,
AUS,Australia,Wemen Solar Farm,AUS0000609,110,-34.8027,142.5457,Solar,,,,1965,CEFC,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,West Angelas Mine,AUS0000451,86,-23.1546,118.7245,Gas,,,,2018,Rio Tinto,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,0.624166667,179.95,380.2208333,457.1091667,,Australia Clean Energy Regulator,
AUS,Australia,West Illawarra Leagues Club,AUS0000298,1,-34.4515,150.8429,Oil,,,,2001,West Illawarra Leagues Club,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,West Kalgoorlie,AUS0000205,60,-30.7806,121.4234,Oil,,,,2010,Verve Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,West Kiewa (Mount Beauty Hydro Scheme),AUS0000105,62,-36.7601,147.186,Hydro,,,,2015,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,115.0013889,107.3525,117.4891667,129.3766667,197.9908333,153.6647222,,Australia Clean Energy Regulator,
AUS,Australia,West Nowra (Shoalhaven),AUS0000030,1,-34.882,150.5515,Waste,,,,1988,AGL Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Western Suburbs Leagues Club (Campbelltown),AUS0000299,1,-34.0513,150.8329,Oil,,,,1960,Western Suburbs Leagues Club (Campbelltown),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,0.857777778,0.864527778,0.864811111,0.972638889,,,,Australia Clean Energy Regulator,
AUS,Australia,White Rock Solar Farm,AUS0000605,,-29.7648,151.5535,Wind,,,,2012,,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,White Rock Wind Farm,AUS0000606,,-29.7622,151.5444,Wind,,,,2010,Goldwind,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,17.23277778,17.97666667,16.57361111,16.44666667,14.99138889,15.78555556,,Australia Clean Energy Regulator,
AUS,Australia,Whitsunday Solar Farm,AUS0000533,69,-20.4949,147.7481,Solar,,,,1949,Edify Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,16.44666667,17.2575,14.82388889,17.23277778,17.97666667,16.57361111,,Australia Clean Energy Regulator,
AUS,Australia,Whitwood Road,AUS0000068,1,-27.659,152.8237,Waste,,,,1962,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Wilga Park,AUS0000302,16,-30.3634,149.6772,Gas,,,,2015,Santos,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,1.507777778,54.01805556,88.78305556,89.63083333,84.47111111,,Australia Clean Energy Regulator,
AUS,Australia,Wilmot,AUS0000140,81.6,-41.4833,146.1251,Hydro,,,,,Hydro-Electric Corporation (Tasmania),Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,108.175,142.4922222,114.2641667,103.0947222,133.2269444,119.4819444,,Australia Clean Energy Regulator,
AUS,Australia,Wilpena Solar Farm,AUS0000447,145,-31.5234,138.6198,Solar,,,,2014,AGL,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,0.847777778,0.845277778,0.881111111,0.956388889,0.966944444,0.873888889,,Australia Clean Energy Regulator,
AUS,Australia,Wiluna,AUS0000384,1.3,-26.5922,120.2185,Oil,,,,1993,Energy Developments,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,2.945277778,2.748333333,2.292222222,2.506111111,2.367222222,2.423611111,,,
AUS,Australia,Wiluna Gold Mine,AUS0000227,21,-26.6316,120.2519,Gas,,,,1952,Apex Minerals,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Windimurra Vanadium Mine,AUS0000322,23.7,-28.2933,118.5371,Gas,,,,,Atlantic Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Windorah,AUS0000467,0.13,-25.4127,142.6608,Solar,,,,,Ergon Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Windy Hill Wind Farm,AUS0000051,12,-17.5922,145.5306,Wind,,,,,RATCH-Australia,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,29.63527778,32.47638889,31.2425,27.28555556,27.82638889,30.27416667,,Australia Clean Energy Regulator,
AUS,Australia,Wingfield I,AUS0000242,5,-34.8348,138.5572,Waste,,,,1987,Energy Developments LFG (SA) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,18.88027778,17.23666667,16.09638889,14.73583333,14.99138889,15.78555556,,Australia Clean Energy Regulator,
AUS,Australia,Wingfield II,AUS0000243,5,-34.8321,138.5489,Waste,,,,,Energy Developments LFG (SA) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,17.23277778,17.97666667,16.57361111,16.44666667,17.2575,14.82388889,,Australia Clean Energy Regulator,
AUS,Australia,Wivenhoe,AUS0000057,4.7,-27.3952,152.6092,Hydro,,,,,Stanwell Corporation Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Wivenhoe Hydroelectric,AUS0000150,500,-27.3722,152.632,Hydro,,,,,CS Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,23.1975,13.74472222,20.24361111,86.9325,66.16972222,35.92166667,,Australia Clean Energy Regulator,
AUS,Australia,Wodgina,AUS0000406,13.7,-21.1739,118.6747,Gas,,,,,Energy Developments Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Wollert,AUS0000067,6.738,-37.583,145.0487,Waste,,,,2010,LMS Energy Generation Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,42.04388889,50.80777778,54.5825,54.78555556,55.0575,58.86333333,,Australia Clean Energy Regulator,
AUS,Australia,Wonthaggi Wind Farm,AUS0000001,12,-38.6037,145.5462,Wind,,,,2012,Origin Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,30.48861111,28.36861111,,3.032777778,28.97333333,,Australia Clean Energy Regulator,
AUS,Australia,Woodlawn Bioreactor,AUS0000029,7,-35.059,149.5769,Waste,,,,1963,Veolia Environmental Services (Aust) Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Woodlawn Wind Farm,AUS0000028,48,-35.0861,149.5716,Wind,,,,,Infigen Energy Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,149.8386111,159.5408333,128.4641667,151.5325,146.9122222,157.3175,,Australia Clean Energy Regulator,
AUS,Australia,Woodman Point,AUS0000354,1.8,-32.1424,115.7713,Waste,,,,,Water Corporation,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Worsley,AUS0000389,120,-33.2355,116.0688,Coal,,,,2005,BHP,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,38.21611111,44.22472222,50.18388889,40.11333333,70.96472222,60.52916667,,Australia Clean Energy Regulator,
AUS,Australia,Worsley Cogeneration,AUS0000217,106,-33.2365,116.0637,Gas,,,,2012,Worsley Alumina Pty Ltd,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Wyangala A,AUS0000026,20,-33.981,148.9473,Hydro,,,,,Country Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,84.60638889,42.45333333,38.46722222,40.11333333,70.96472222,60.52916667,,Australia Clean Energy Regulator,
AUS,Australia,Wyndham,AUS0000066,1,-37.9375,144.5902,Waste,,,,,LMS Energy,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,6.845,10.035,15.45,15.30722222,14.79472222,14.36277778,,Australia Clean Energy Regulator,
AUS,Australia,Xstata X41,AUS0000624,30,-20.7437,139.4803,Gas,,,,2014,APA Group,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,,,,,,,,,
AUS,Australia,Yalgoo,AUS0000385,0.4,-28.3375,116.6835,Oil,,,,,Energy Developments,Australian Renewable Energy Mapping Infrastructure,https://www.nationalmap.gov.au/,Australian Renewable Energy Mapping Infrastructure,,2019,1.038611111,1.068611111,0.804166667,1.088333333,1.078333333,1.021111111,,Australia Clean Energy Regulator,
